興仁水庫	74.0	25.04	2026-03-05
太湖水庫	148.08	125.74	2026-03-05
田埔水庫	48.62	34.47	2026-03-05
金沙水庫	43.47	38.73	2026-03-05
后沃水庫	41.63	26.31	2026-03-05
石門水庫	20526.0	15025.56	2026-03-06
西勢水庫	39.6	37.5	2026-03-06
新山水庫	995.96	961.35	2026-03-06
翡翠水庫	36997.6	33203.56	2026-03-06
寶山水庫	500.83	135.41	2026-03-06
寶山第二水庫	3383.71	1289.16	2026-03-06
永和山水庫	-1.0	1528.62	2026-03-06
大埔水庫	-1.0	462.65	2026-03-06
明德水庫	-1.0	628.96	2026-03-06
鯉魚潭水庫	11584.35	4809.59	2026-03-06
德基水庫	18432.88	13389.82	2026-03-06
石岡壩	111.12	24.9	2026-03-06
霧社水庫	2572.22	1118.3	2026-03-06
日月潭水庫	12846.14	8276.05	2026-03-06
湖山水庫	5041.0	2177.13	2026-03-06
仁義潭水庫	2459.19	974.26	2026-03-06
蘭潭水庫	919.7	291.87	2026-03-06
烏山頭水庫	7885.19	5948.0	2026-03-06
曾文水庫	48654.0	18049.0	2026-03-06
南化水庫	8522.63	4228.36	2026-03-06
鏡面水庫	96.57	62.99	2026-03-06
澄清湖水庫	-1.0	249.0	2026-03-06
阿公店水庫	1480.05	671.0	2026-03-06
鳳山水庫	-1.0	359.73	2026-03-06
牡丹水庫	2603.66	1881.0	2026-03-06
成功水庫	121.0	102.63	2026-03-06
興仁水庫	74.0	24.95	2026-03-06
太湖水庫	148.08	125.74	2026-03-06
田埔水庫	48.62	34.47	2026-03-06
金沙水庫	43.47	38.86	2026-03-06
后沃水庫	-1.0	26.17	2026-03-06
石門水庫	20526.0	14846.72	2026-03-07
西勢水庫	39.6	37.75	2026-03-07
新山水庫	995.96	967.5	2026-03-07
翡翠水庫	36997.6	33336.14	2026-03-07
寶山水庫	500.83	131.0	2026-03-07
寶山第二水庫	3383.71	1260.05	2026-03-07
永和山水庫	2993.43	1513.5	2026-03-07
大埔水庫	529.9	442.41	2026-03-04
明德水庫	1242.28	620.89	2026-03-07
鯉魚潭水庫	11584.35	4725.45	2026-03-07
德基水庫	18432.88	13253.76	2026-03-07
石岡壩	120.21	23.16	2026-03-07
霧社水庫	2572.22	1106.9	2026-03-07
日月潭水庫	12846.14	8095.4	2026-03-07
湖山水庫	5041.0	2163.45	2026-03-07
仁義潭水庫	2459.19	970.65	2026-03-07
蘭潭水庫	919.7	287.55	2026-03-07
烏山頭水庫	7885.19	6139.0	2026-03-07
曾文水庫	48654.0	18037.0	2026-03-07
南化水庫	8522.63	4228.36	2026-03-07
鏡面水庫	96.57	62.71	2026-03-07
澄清湖水庫	261.36	243.0	2026-03-05
阿公店水庫	1480.05	662.0	2026-03-07
牡丹水庫	2603.66	1871.0	2026-03-07
成功水庫	121.0	102.63	2026-03-07
興仁水庫	74.0	24.78	2026-03-07
太湖水庫	148.08	125.74	2026-03-07
田埔水庫	48.62	34.26	2026-03-07
金沙水庫	43.47	39.01	2026-03-07
后沃水庫	41.63	26.31	2026-03-05
鳳山水庫	-1.0	359.73	2026-03-06
石門水庫	20526.0	14649.47	2026-03-08
西勢水庫	39.6	37.67	2026-03-08
新山水庫	995.96	965.96	2026-03-08
翡翠水庫	36997.6	33406.93	2026-03-08
寶山水庫	500.83	130.73	2026-03-08
寶山第二水庫	3383.71	1230.6	2026-03-08
永和山水庫	2993.43	1497.33	2026-03-08
大埔水庫	529.9	-1.0	2026-03-08
明德水庫	1242.28	609.48	2026-03-08
鯉魚潭水庫	11584.35	4641.38	2026-03-08
德基水庫	18432.88	13150.72	2026-03-08
石岡壩	120.21	23.72	2026-03-08
霧社水庫	2572.22	1089.88	2026-03-08
日月潭水庫	12846.14	8341.37	2026-03-08
湖山水庫	5041.0	2152.54	2026-03-08
仁義潭水庫	2459.19	967.04	2026-03-08
蘭潭水庫	919.7	283.76	2026-03-08
烏山頭水庫	7885.19	6052.0	2026-03-08
曾文水庫	48654.0	18025.0	2026-03-08
南化水庫	8522.63	4224.77	2026-03-08
鏡面水庫	96.57	62.32	2026-03-08
澄清湖水庫	261.36	243.0	2026-03-05
阿公店水庫	1480.05	656.0	2026-03-08
牡丹水庫	2603.66	1862.0	2026-03-08
成功水庫	121.0	102.63	2026-03-08
興仁水庫	74.0	24.43	2026-03-08
太湖水庫	148.08	125.74	2026-03-08
田埔水庫	48.62	33.83	2026-03-08
金沙水庫	43.47	39.01	2026-03-08
后沃水庫	41.63	26.31	2026-03-05
鳳山水庫	-1.0	359.73	2026-03-06
石門水庫	20526.0	14437.61	2026-03-09
西勢水庫	39.6	37.75	2026-03-09
新山水庫	995.96	970.07	2026-03-09
翡翠水庫	36997.6	33610.64	2026-03-09
寶山水庫	500.83	130.45	2026-03-09
寶山第二水庫	3383.71	1200.99	2026-03-09
永和山水庫	2993.43	1482.42	2026-03-09
大埔水庫	529.9	-1.0	2026-03-09
明德水庫	1242.28	598.22	2026-03-09
鯉魚潭水庫	11584.35	4555.29	2026-03-09
德基水庫	18432.88	13029.18	2026-03-09
石岡壩	120.21	24.61	2026-03-09
霧社水庫	2572.22	1068.74	2026-03-09
日月潭水庫	12846.14	8399.56	2026-03-09
湖山水庫	5041.0	2138.94	2026-03-09
仁義潭水庫	2459.19	961.64	2026-03-09
蘭潭水庫	919.7	279.6	2026-03-09
烏山頭水庫	7885.19	5974.0	2026-03-09
曾文水庫	48654.0	18012.0	2026-03-09
南化水庫	8522.63	4217.61	2026-03-09
鏡面水庫	96.57	62.03	2026-03-09
澄清湖水庫	261.36	239.0	2026-03-09
阿公店水庫	1480.05	649.0	2026-03-09
鳳山水庫	-1.0	361.27	2026-03-09
牡丹水庫	2603.66	1856.0	2026-03-09
成功水庫	121.0	102.63	2026-03-09
興仁水庫	74.0	24.35	2026-03-09
太湖水庫	148.08	125.26	2026-03-09
田埔水庫	48.62	33.83	2026-03-09
金沙水庫	43.47	39.15	2026-03-09
后沃水庫	41.63	25.85	2026-03-09
石門水庫	20526.0	14255.05	2026-03-10
西勢水庫	39.6	37.75	2026-03-10
新山水庫	995.96	971.1	2026-03-10
翡翠水庫	36997.6	33894.89	2026-03-10
寶山水庫	500.83	129.1	2026-03-10
寶山第二水庫	3383.71	1170.98	2026-03-10
永和山水庫	2993.43	1464.2	2026-03-10
大埔水庫	529.9	-1.0	2026-03-10
明德水庫	1242.28	592.64	2026-03-10
鯉魚潭水庫	11584.35	4464.36	2026-03-10
德基水庫	18432.88	12918.06	2026-03-10
石岡壩	120.21	25.5	2026-03-10
霧社水庫	2572.22	1077.18	2026-03-10
日月潭水庫	12846.14	8239.82	2026-03-10
湖山水庫	5041.0	2125.38	2026-03-10
仁義潭水庫	2459.19	958.04	2026-03-10
蘭潭水庫	919.7	275.7	2026-03-10
白河水庫	1436.28	-1.0	2026-03-10
烏山頭水庫	7885.19	5659.0	2026-03-10
曾文水庫	48654.0	18000.0	2026-03-10
南化水庫	8522.63	4206.86	2026-03-10
鏡面水庫	96.57	61.74	2026-03-10
澄清湖水庫	261.36	237.0	2026-03-10
阿公店水庫	1480.05	645.0	2026-03-10
鳳山水庫	-1.0	359.73	2026-03-10
牡丹水庫	2603.66	1850.0	2026-03-10
成功水庫	121.0	102.63	2026-03-10
興仁水庫	74.0	24.18	2026-03-10
太湖水庫	148.08	124.8	2026-03-10
田埔水庫	48.62	33.62	2026-03-10
金沙水庫	43.47	39.15	2026-03-10
后沃水庫	41.63	25.71	2026-03-10
石門水庫	20526.0	14081.99	2026-03-11
西勢水庫	39.6	37.75	2026-03-11
新山水庫	995.96	970.58	2026-03-11
翡翠水庫	36997.6	34099.76	2026-03-11
寶山水庫	500.83	125.87	2026-03-11
寶山第二水庫	3383.71	1141.46	2026-03-11
永和山水庫	2993.43	1445.01	2026-03-11
大埔水庫	529.9	-1.0	2026-03-11
明德水庫	1242.28	581.59	2026-03-11
鯉魚潭水庫	11584.35	4404.88	2026-03-11
德基水庫	18432.88	12832.85	2026-03-11
石岡壩	120.21	27.92	2026-03-11
霧社水庫	2572.22	1108.33	2026-03-11
日月潭水庫	12846.14	8009.09	2026-03-11
湖山水庫	5041.0	2111.87	2026-03-11
仁義潭水庫	2459.19	954.44	2026-03-11
蘭潭水庫	919.7	271.8	2026-03-11
白河水庫	1436.28	290.0	2026-03-11
烏山頭水庫	7885.19	5341.0	2026-03-11
曾文水庫	48654.0	17878.0	2026-03-11
南化水庫	8522.63	4196.11	2026-03-11
鏡面水庫	96.57	61.36	2026-03-11
澄清湖水庫	261.36	238.0	2026-03-11
阿公店水庫	1480.05	634.0	2026-03-11
鳳山水庫	-1.0	358.2	2026-03-11
牡丹水庫	2603.66	1842.0	2026-03-11
成功水庫	121.0	102.4	2026-03-11
興仁水庫	74.0	23.92	2026-03-11
太湖水庫	148.08	124.8	2026-03-11
田埔水庫	48.62	33.2	2026-03-11
金沙水庫	43.47	39.16	2026-03-11
后沃水庫	41.63	25.56	2026-03-11
石門水庫	20526.0	13911.78	2026-03-12
西勢水庫	39.6	37.41	2026-03-12
新山水庫	995.96	969.04	2026-03-12
翡翠水庫	36997.6	34197.91	2026-03-12
寶山水庫	500.83	123.75	2026-03-12
寶山第二水庫	3383.71	1111.11	2026-03-12
永和山水庫	2993.43	1433.79	2026-03-12
大埔水庫	529.9	-1.0	2026-03-12
明德水庫	1242.28	576.13	2026-03-12
鯉魚潭水庫	11584.35	4338.26	2026-03-12
德基水庫	18432.88	12735.59	2026-03-12
石岡壩	120.21	31.07	2026-03-12
霧社水庫	2572.22	1108.33	2026-03-12
日月潭水庫	12846.14	8414.12	2026-03-12
湖山水庫	5041.0	2098.41	2026-03-12
仁義潭水庫	2459.19	945.5	2026-03-12
蘭潭水庫	919.7	270.83	2026-03-12
白河水庫	1436.28	285.0	2026-03-12
烏山頭水庫	7885.19	5170.0	2026-03-12
曾文水庫	48654.0	17382.0	2026-03-12
南化水庫	8522.63	4181.77	2026-03-12
鏡面水庫	96.57	61.07	2026-03-12
澄清湖水庫	261.36	238.0	2026-03-12
阿公店水庫	1480.05	619.0	2026-03-12
鳳山水庫	-1.0	358.71	2026-03-12
牡丹水庫	2603.66	1833.0	2026-03-12
成功水庫	121.0	102.4	2026-03-12
興仁水庫	74.0	23.57	2026-03-12
太湖水庫	148.08	124.34	2026-03-12
田埔水庫	48.62	33.41	2026-03-12
金沙水庫	43.47	39.15	2026-03-12
后沃水庫	41.63	25.42	2026-03-12
石門水庫	20526.0	13699.07	2026-03-13
西勢水庫	39.6	37.16	2026-03-13
新山水庫	995.96	960.84	2026-03-13
翡翠水庫	36997.6	34206.83	2026-03-13
寶山水庫	500.83	117.77	2026-03-13
寶山第二水庫	3383.71	1080.24	2026-03-13
永和山水庫	2993.43	1414.86	2026-03-13
明德水庫	-1.0	563.18	2026-03-13
鯉魚潭水庫	11584.35	4274.02	2026-03-13
德基水庫	18432.88	12626.5	2026-03-13
石岡壩	120.21	33.0	2026-03-13
霧社水庫	2572.22	1108.33	2026-03-13
日月潭水庫	12846.14	8131.43	2026-03-13
湖山水庫	5041.0	2082.33	2026-03-13
仁義潭水庫	2459.19	931.24	2026-03-13
蘭潭水庫	919.7	275.7	2026-03-13
白河水庫	1436.28	282.0	2026-03-13
烏山頭水庫	7885.19	5210.0	2026-03-13
曾文水庫	48654.0	16880.0	2026-03-13
南化水庫	8522.63	4167.44	2026-03-13
鏡面水庫	96.57	60.79	2026-03-13
澄清湖水庫	-1.0	239.0	2026-03-13
阿公店水庫	1480.05	605.0	2026-03-13
鳳山水庫	-1.0	358.2	2026-03-13
牡丹水庫	2603.66	1824.0	2026-03-13
成功水庫	121.0	102.16	2026-03-13
興仁水庫	74.0	23.31	2026-03-13
太湖水庫	148.08	123.87	2026-03-13
田埔水庫	48.62	33.41	2026-03-13
金沙水庫	43.47	39.29	2026-03-13
后沃水庫	-1.0	25.35	2026-03-13
石門水庫	20526.0	13493.35	2026-03-14
西勢水庫	39.6	37.08	2026-03-14
新山水庫	995.96	958.29	2026-03-14
翡翠水庫	36997.6	34188.97	2026-03-14
寶山水庫	500.83	114.22	2026-03-14
寶山第二水庫	3383.71	1050.8	2026-03-14
永和山水庫	2993.43	1398.29	2026-03-14
大埔水庫	529.9	-1.0	2026-03-14
明德水庫	1242.28	553.62	2026-03-14
鯉魚潭水庫	11584.35	4203.6	2026-03-14
德基水庫	18432.88	12465.97	2026-03-14
石岡壩	120.21	44.66	2026-03-14
霧社水庫	2572.22	1108.33	2026-03-14
日月潭水庫	12846.14	7887.29	2026-03-14
湖山水庫	5041.0	2066.3	2026-03-14
仁義潭水庫	2459.19	910.03	2026-03-14
蘭潭水庫	919.7	284.3	2026-03-14
烏山頭水庫	7885.19	5210.0	2026-03-13
曾文水庫	48654.0	16385.0	2026-03-14
南化水庫	8522.63	4145.94	2026-03-14
鏡面水庫	96.57	60.41	2026-03-14
澄清湖水庫	261.36	238.0	2026-03-12
阿公店水庫	1480.05	592.0	2026-03-14
牡丹水庫	2603.66	1813.0	2026-03-14
成功水庫	121.0	101.92	2026-03-14
興仁水庫	74.0	23.23	2026-03-14
太湖水庫	148.08	123.41	2026-03-14
田埔水庫	48.62	32.99	2026-03-14
金沙水庫	43.47	39.16	2026-03-14
后沃水庫	41.63	25.42	2026-03-12
白河水庫	1436.28	282.0	2026-03-13
鳳山水庫	-1.0	358.2	2026-03-13
石門水庫	20526.0	13292.9	2026-03-15
西勢水庫	39.6	36.66	2026-03-15
新山水庫	995.96	959.31	2026-03-15
翡翠水庫	36997.6	34153.27	2026-03-15
寶山水庫	500.83	112.22	2026-03-15
寶山第二水庫	3383.71	1021.71	2026-03-15
永和山水庫	2993.43	1378.58	2026-03-15
大埔水庫	529.9	-1.0	2026-03-15
明德水庫	1242.28	542.1	2026-03-15
鯉魚潭水庫	11584.35	4137.14	2026-03-15
德基水庫	18432.88	12317.34	2026-03-15
石岡壩	120.21	41.5	2026-03-15
霧社水庫	2572.22	1108.33	2026-03-15
日月潭水庫	12846.14	8088.19	2026-03-15
湖山水庫	5041.0	2051.67	2026-03-15
仁義潭水庫	2459.19	887.29	2026-03-15
蘭潭水庫	919.7	298.9	2026-03-15
白河水庫	1436.28	282.0	2026-03-13
烏山頭水庫	7885.19	5210.0	2026-03-13
曾文水庫	48654.0	15885.0	2026-03-15
南化水庫	8522.63	4110.1	2026-03-15
鏡面水庫	96.57	60.12	2026-03-15
澄清湖水庫	261.36	238.0	2026-03-12
阿公店水庫	1480.05	577.0	2026-03-15
牡丹水庫	2603.66	1802.0	2026-03-15
成功水庫	121.0	101.92	2026-03-15
興仁水庫	74.0	23.05	2026-03-15
太湖水庫	148.08	123.41	2026-03-15
田埔水庫	48.62	32.99	2026-03-15
金沙水庫	43.47	39.15	2026-03-15
后沃水庫	41.63	25.42	2026-03-12
鳳山水庫	-1.0	358.2	2026-03-13
石門水庫	20526.0	13073.27	2026-03-16
西勢水庫	39.6	35.1	2026-03-16
新山水庫	995.96	960.33	2026-03-16
翡翠水庫	36997.6	34090.82	2026-03-16
寶山水庫	500.83	110.98	2026-03-16
寶山第二水庫	3383.71	992.62	2026-03-16
永和山水庫	2993.43	1355.84	2026-03-16
大埔水庫	529.9	-1.0	2026-03-16
明德水庫	1242.28	528.71	2026-03-16
鯉魚潭水庫	11584.35	4066.09	2026-03-16
德基水庫	18432.88	12251.18	2026-03-16
石岡壩	120.21	30.42	2026-03-16
霧社水庫	2572.22	1065.93	2026-03-16
日月潭水庫	12846.14	8247.07	2026-03-16
湖山水庫	5041.0	2037.09	2026-03-16
仁義潭水庫	2459.19	866.52	2026-03-16
蘭潭水庫	919.7	311.34	2026-03-16
白河水庫	1436.28	268.0	2026-03-16
烏山頭水庫	7885.19	5366.0	2026-03-16
曾文水庫	48654.0	15382.0	2026-03-16
南化水庫	8522.63	4081.43	2026-03-16
鏡面水庫	96.57	59.74	2026-03-16
澄清湖水庫	261.36	249.0	2026-03-16
阿公店水庫	1480.05	570.0	2026-03-16
鳳山水庫	-1.0	357.18	2026-03-16
牡丹水庫	2603.66	1791.0	2026-03-16
成功水庫	121.0	101.92	2026-03-15
興仁水庫	74.0	23.05	2026-03-15
太湖水庫	148.08	123.4	2026-03-16
田埔水庫	48.62	32.58	2026-03-16
金沙水庫	43.47	39.16	2026-03-16
后沃水庫	41.63	24.96	2026-03-16
石門水庫	20526.0	12860.47	2026-03-17
西勢水庫	39.6	34.37	2026-03-17
新山水庫	995.96	961.86	2026-03-17
翡翠水庫	36997.6	34010.61	2026-03-17
寶山水庫	500.83	110.25	2026-03-17
寶山第二水庫	3383.71	963.8	2026-03-17
永和山水庫	2993.43	1344.03	2026-03-17
大埔水庫	529.9	-1.0	2026-03-17
明德水庫	1242.28	513.6	2026-03-17
鯉魚潭水庫	11584.35	4004.21	2026-03-17
德基水庫	18432.88	12125.31	2026-03-17
石岡壩	120.21	26.99	2026-03-17
霧社水庫	2572.22	1047.73	2026-03-17
日月潭水庫	12846.14	7987.56	2026-03-17
湖山水庫	5041.0	2019.92	2026-03-17
仁義潭水庫	2459.19	846.01	2026-03-17
蘭潭水庫	919.7	323.23	2026-03-17
白河水庫	1436.28	266.0	2026-03-17
烏山頭水庫	7885.19	5416.0	2026-03-17
曾文水庫	48654.0	14876.0	2026-03-17
南化水庫	8522.63	4063.52	2026-03-17
鏡面水庫	96.57	59.46	2026-03-17
澄清湖水庫	261.36	249.0	2026-03-17
阿公店水庫	1480.05	564.0	2026-03-17
鳳山水庫	-1.0	373.65	2026-03-17
牡丹水庫	2603.66	1782.0	2026-03-17
成功水庫	121.0	101.69	2026-03-17
興仁水庫	74.0	22.45	2026-03-17
太湖水庫	148.08	123.37	2026-03-17
田埔水庫	48.62	32.75	2026-03-17
金沙水庫	43.47	39.29	2026-03-17
后沃水庫	41.63	24.86	2026-03-17
石門水庫	20526.0	12631.77	2026-03-18
西勢水庫	39.6	33.64	2026-03-18
新山水庫	995.96	962.89	2026-03-18
翡翠水庫	36997.6	33921.58	2026-03-18
寶山水庫	500.83	110.84	2026-03-18
寶山第二水庫	3383.71	936.9	2026-03-18
永和山水庫	2993.43	1328.04	2026-03-18
大埔水庫	529.9	-1.0	2026-03-18
明德水庫	1242.28	496.1	2026-03-18
鯉魚潭水庫	11584.35	3949.33	2026-03-18
德基水庫	18432.88	11991.13	2026-03-18
石岡壩	120.21	26.99	2026-03-18
霧社水庫	2572.22	1024.09	2026-03-18
日月潭水庫	12846.14	7880.14	2026-03-18
湖山水庫	5041.0	2005.46	2026-03-18
仁義潭水庫	2459.19	822.42	2026-03-18
蘭潭水庫	919.7	334.59	2026-03-18
白河水庫	1436.28	261.0	2026-03-18
烏山頭水庫	7885.19	5474.0	2026-03-18
曾文水庫	48654.0	14368.0	2026-03-18
南化水庫	8522.63	4049.18	2026-03-18
鏡面水庫	96.57	59.08	2026-03-18
澄清湖水庫	261.36	243.0	2026-03-18
阿公店水庫	1480.05	557.0	2026-03-18
鳳山水庫	-1.0	385.79	2026-03-18
牡丹水庫	2603.66	1772.0	2026-03-18
成功水庫	121.0	101.69	2026-03-18
興仁水庫	74.0	22.28	2026-03-18
太湖水庫	148.08	122.95	2026-03-18
田埔水庫	48.62	32.79	2026-03-18
金沙水庫	43.47	39.28	2026-03-18
后沃水庫	41.63	24.71	2026-03-18
石門水庫	20526.0	12406.18	2026-03-19
西勢水庫	39.6	32.77	2026-03-19
新山水庫	995.96	962.38	2026-03-19
翡翠水庫	36997.6	33814.84	2026-03-19
寶山水庫	500.83	111.5	2026-03-19
寶山第二水庫	3383.71	918.0	2026-03-19
永和山水庫	2993.43	1301.69	2026-03-19
大埔水庫	529.9	-1.0	2026-03-19
明德水庫	1242.28	483.23	2026-03-19
鯉魚潭水庫	11584.35	3883.73	2026-03-19
德基水庫	18432.88	11881.38	2026-03-19
石岡壩	120.21	28.23	2026-03-19
霧社水庫	2572.22	999.33	2026-03-19
日月潭水庫	12846.14	7908.74	2026-03-19
湖山水庫	5041.0	1991.05	2026-03-19
仁義潭水庫	2459.19	804.14	2026-03-19
蘭潭水庫	919.7	344.45	2026-03-19
白河水庫	1436.28	257.0	2026-03-19
烏山頭水庫	7885.19	5474.0	2026-03-18
曾文水庫	48654.0	13922.0	2026-03-19
南化水庫	8522.63	4034.85	2026-03-19
鏡面水庫	96.57	58.8	2026-03-19
澄清湖水庫	261.36	240.0	2026-03-19
阿公店水庫	1480.05	551.0	2026-03-19
鳳山水庫	-1.0	397.6	2026-03-19
牡丹水庫	2603.66	1762.0	2026-03-19
成功水庫	121.0	101.45	2026-03-19
興仁水庫	74.0	22.02	2026-03-19
太湖水庫	148.08	123.15	2026-03-19
田埔水庫	48.62	33.41	2026-03-19
金沙水庫	43.47	39.42	2026-03-19
后沃水庫	41.63	24.57	2026-03-19
石門水庫	20526.0	12193.98	2026-03-20
西勢水庫	39.6	32.21	2026-03-20
新山水庫	995.96	964.94	2026-03-20
翡翠水庫	36997.6	33708.24	2026-03-20
寶山水庫	500.83	112.97	2026-03-20
寶山第二水庫	3383.71	900.68	2026-03-20
永和山水庫	2993.43	1284.0	2026-03-20
明德水庫	-1.0	468.29	2026-03-20
鯉魚潭水庫	11584.35	3815.95	2026-03-20
德基水庫	18432.88	11760.4	2026-03-20
石岡壩	120.21	26.99	2026-03-20
霧社水庫	2572.22	972.1	2026-03-20
日月潭水庫	12846.14	7532.46	2026-03-20
湖山水庫	5041.0	1974.11	2026-03-20
仁義潭水庫	2459.19	786.08	2026-03-20
蘭潭水庫	919.7	353.18	2026-03-20
白河水庫	1436.28	257.0	2026-03-20
烏山頭水庫	7885.19	5795.0	2026-03-20
曾文水庫	48654.0	13911.0	2026-03-20
南化水庫	8522.63	4024.1	2026-03-20
鏡面水庫	96.57	58.42	2026-03-20
澄清湖水庫	-1.0	235.0	2026-03-20
阿公店水庫	1480.05	538.0	2026-03-20
鳳山水庫	-1.0	401.95	2026-03-20
牡丹水庫	2603.66	1748.0	2026-03-20
成功水庫	121.0	101.45	2026-03-20
興仁水庫	74.0	21.76	2026-03-20
太湖水庫	148.08	122.95	2026-03-20
田埔水庫	48.62	33.2	2026-03-20
金沙水庫	43.47	39.29	2026-03-20
后沃水庫	-1.0	24.5	2026-03-20
石門水庫	20526.0	12081.83	2026-03-21
西勢水庫	39.6	31.34	2026-03-21
新山水庫	995.96	966.99	2026-03-21
翡翠水庫	36997.6	33592.9	2026-03-21
寶山水庫	500.83	113.39	2026-03-21
寶山第二水庫	3383.71	885.44	2026-03-21
永和山水庫	2993.43	1266.49	2026-03-21
大埔水庫	529.9	-1.0	2026-03-21
明德水庫	1242.28	450.56	2026-03-21
鯉魚潭水庫	11584.35	3753.73	2026-03-21
德基水庫	18432.88	11631.28	2026-03-21
石岡壩	120.21	27.61	2026-03-21
霧社水庫	2572.22	943.82	2026-03-21
日月潭水庫	12846.14	7680.83	2026-03-21
湖山水庫	5041.0	1961.12	2026-03-21
仁義潭水庫	2459.19	768.27	2026-03-21
蘭潭水庫	919.7	361.33	2026-03-21
烏山頭水庫	7885.19	5566.0	2026-03-21
曾文水庫	48654.0	13889.0	2026-03-21
南化水庫	8522.63	4009.76	2026-03-21
鏡面水庫	96.57	58.14	2026-03-21
澄清湖水庫	261.36	240.0	2026-03-19
阿公店水庫	1480.05	524.0	2026-03-21
牡丹水庫	2603.66	1743.0	2026-03-21
成功水庫	121.0	101.21	2026-03-21
興仁水庫	74.0	21.67	2026-03-21
太湖水庫	148.08	122.49	2026-03-21
田埔水庫	48.62	32.79	2026-03-21
金沙水庫	43.47	39.28	2026-03-21
后沃水庫	41.63	24.57	2026-03-19
白河水庫	1436.28	257.0	2026-03-20
鳳山水庫	-1.0	401.95	2026-03-20
石門水庫	20526.0	11979.27	2026-03-22
西勢水庫	39.6	30.95	2026-03-22
新山水庫	995.96	968.53	2026-03-22
翡翠水庫	36997.6	33468.87	2026-03-22
寶山水庫	500.83	113.99	2026-03-22
寶山第二水庫	3383.71	870.56	2026-03-22
永和山水庫	2993.43	1249.16	2026-03-22
大埔水庫	529.9	-1.0	2026-03-22
明德水庫	1242.28	438.41	2026-03-22
鯉魚潭水庫	11584.35	3686.72	2026-03-22
德基水庫	18432.88	11508.79	2026-03-22
石岡壩	120.21	23.72	2026-03-22
霧社水庫	2572.22	915.92	2026-03-22
日月潭水庫	12846.14	7652.49	2026-03-22
湖山水庫	5041.0	1946.89	2026-03-22
仁義潭水庫	2459.19	750.69	2026-03-22
蘭潭水庫	919.7	368.0	2026-03-22
白河水庫	1436.28	257.0	2026-03-20
烏山頭水庫	7885.19	5433.0	2026-03-22
曾文水庫	48654.0	13879.0	2026-03-22
南化水庫	8522.63	3984.68	2026-03-22
鏡面水庫	96.57	57.86	2026-03-22
澄清湖水庫	261.36	240.0	2026-03-19
阿公店水庫	1480.05	511.0	2026-03-22
牡丹水庫	2603.66	1733.0	2026-03-22
成功水庫	121.0	100.97	2026-03-22
興仁水庫	74.0	21.59	2026-03-22
太湖水庫	148.08	122.49	2026-03-22
田埔水庫	48.62	32.58	2026-03-22
金沙水庫	43.47	39.15	2026-03-22
后沃水庫	41.63	24.57	2026-03-19
鳳山水庫	-1.0	401.95	2026-03-20
石門水庫	20526.0	11851.06	2026-03-23
西勢水庫	39.6	30.4	2026-03-23
新山水庫	995.96	970.07	2026-03-23
翡翠水庫	36997.6	33327.29	2026-03-23
寶山水庫	500.83	116.29	2026-03-23
寶山第二水庫	3383.71	855.45	2026-03-23
永和山水庫	2993.43	1235.02	2026-03-23
大埔水庫	529.9	-1.0	2026-03-23
明德水庫	1242.28	426.66	2026-03-23
鯉魚潭水庫	11584.35	3621.81	2026-03-23
德基水庫	18432.88	11338.17	2026-03-23
石岡壩	120.21	26.99	2026-03-23
霧社水庫	2572.22	885.79	2026-03-23
日月潭水庫	12846.14	7617.12	2026-03-23
湖山水庫	5041.0	1930.15	2026-03-23
仁義潭水庫	2459.19	733.36	2026-03-23
蘭潭水庫	919.7	377.06	2026-03-23
白河水庫	1436.28	255.0	2026-03-23
烏山頭水庫	7885.19	5300.0	2026-03-23
曾文水庫	48654.0	13857.0	2026-03-23
南化水庫	8522.63	3956.01	2026-03-23
鏡面水庫	96.57	57.58	2026-03-23
澄清湖水庫	261.36	238.0	2026-03-23
阿公店水庫	1480.05	496.0	2026-03-23
鳳山水庫	-1.0	412.93	2026-03-23
牡丹水庫	2603.66	1724.0	2026-03-23
成功水庫	121.0	100.74	2026-03-23
興仁水庫	74.0	21.33	2026-03-23
太湖水庫	148.08	122.49	2026-03-23
田埔水庫	48.62	32.6	2026-03-23
金沙水庫	43.47	39.14	2026-03-23
后沃水庫	41.63	24.15	2026-03-23
石門水庫	20526.0	11703.57	2026-03-24
西勢水庫	39.6	28.62	2026-03-24
新山水庫	995.96	961.86	2026-03-24
翡翠水庫	36997.6	33194.73	2026-03-24
寶山水庫	500.83	116.54	2026-03-24
寶山第二水庫	3383.71	840.39	2026-03-24
永和山水庫	2993.43	1214.01	2026-03-24
大埔水庫	529.9	-1.0	2026-03-24
明德水庫	1242.28	416.04	2026-03-24
鯉魚潭水庫	11584.35	3553.36	2026-03-24
德基水庫	18432.88	11240.59	2026-03-24
石岡壩	120.21	27.3	2026-03-24
霧社水庫	2572.22	853.66	2026-03-24
日月潭水庫	12846.14	7617.12	2026-03-24
湖山水庫	5041.0	1916.04	2026-03-24
仁義潭水庫	2459.19	728.68	2026-03-24
蘭潭水庫	919.7	375.31	2026-03-24
白河水庫	1436.28	251.0	2026-03-24
烏山頭水庫	7885.19	5162.0	2026-03-24
曾文水庫	48654.0	13718.0	2026-03-24
南化水庫	8522.63	3930.93	2026-03-24
鏡面水庫	96.57	57.21	2026-03-24
澄清湖水庫	261.36	235.0	2026-03-24
阿公店水庫	1480.05	485.0	2026-03-24
