西勢水庫	39.6	36.41	2025-01-04
新山水庫	995.96	945.08	2025-01-04
翡翠水庫	36997.6	35094.74	2025-01-04
寶山水庫	500.83	433.54	2025-01-04
寶山第二水庫	3383.71	3067.35	2025-01-04
永和山水庫	2993.43	2563.97	2025-01-04
大埔水庫	529.9	-1.0	2025-01-04
明德水庫	1251.01	1084.55	2025-01-04
鯉魚潭水庫	11550.54	10301.84	2025-01-04
德基水庫	18796.18	18546.03	2025-01-04
石岡壩	108.93	14.87	2025-01-04
霧社水庫	2868.56	2615.78	2025-01-04
日月潭水庫	12949.09	12055.05	2025-01-04
湖山水庫	5060.76	3859.3	2025-01-04
仁義潭水庫	2465.68	2002.69	2025-01-04
蘭潭水庫	921.8	707.24	2025-01-04
烏山頭水庫	7846.77	7159.0	2025-01-04
曾文水庫	50474.63	50872.0	2025-01-04
南化水庫	8920.1	8135.14	2025-01-04
鏡面水庫	96.4	93.93	2025-01-04
阿公店水庫	1525.9	1749.0	2025-01-04
牡丹水庫	2652.09	2532.0	2025-01-04
成功水庫	121.0	95.49	2025-01-04
興仁水庫	74.0	38.97	2025-01-04
后沃水庫	41.63	35.59	2025-01-02
白河水庫	1378.79	771.0	2025-01-03
鳳山水庫	-1.0	406.51	2025-01-02
石門水庫	20526.0	20286.81	2025-01-05
西勢水庫	39.6	36.41	2025-01-05
新山水庫	995.96	946.09	2025-01-05
翡翠水庫	36997.6	35076.72	2025-01-05
寶山水庫	500.83	425.33	2025-01-05
寶山第二水庫	3383.71	3052.25	2025-01-05
永和山水庫	2993.43	2557.51	2025-01-05
大埔水庫	529.9	-1.0	2025-01-05
明德水庫	1251.01	1083.12	2025-01-05
鯉魚潭水庫	11550.54	10273.32	2025-01-05
德基水庫	18796.18	18528.86	2025-01-05
石岡壩	108.93	13.39	2025-01-05
霧社水庫	2868.56	2613.46	2025-01-05
日月潭水庫	12949.09	11880.03	2025-01-05
湖山水庫	5060.76	3853.92	2025-01-05
仁義潭水庫	2465.68	1991.65	2025-01-05
蘭潭水庫	921.8	702.04	2025-01-05
白河水庫	1378.79	771.0	2025-01-03
烏山頭水庫	7846.77	7097.0	2025-01-05
曾文水庫	50474.63	50910.0	2025-01-05
南化水庫	8920.1	8096.28	2025-01-05
鏡面水庫	96.4	93.81	2025-01-05
阿公店水庫	1525.9	1736.0	2025-01-05
牡丹水庫	2652.09	2528.0	2025-01-05
成功水庫	121.0	95.49	2025-01-04
興仁水庫	74.0	38.97	2025-01-04
后沃水庫	41.63	35.59	2025-01-02
鳳山水庫	-1.0	406.51	2025-01-02
石門水庫	20526.0	20269.79	2025-01-06
西勢水庫	39.6	35.59	2025-01-06
新山水庫	995.96	946.6	2025-01-06
翡翠水庫	36997.6	35040.69	2025-01-06
寶山水庫	500.83	420.98	2025-01-06
寶山第二水庫	3383.71	3036.29	2025-01-06
永和山水庫	2993.43	2538.15	2025-01-06
大埔水庫	529.9	-1.0	2025-01-06
明德水庫	1251.01	1081.68	2025-01-06
鯉魚潭水庫	11550.54	10244.92	2025-01-06
德基水庫	18796.18	18524.57	2025-01-06
石岡壩	108.93	12.69	2025-01-06
霧社水庫	2868.56	2606.51	2025-01-06
日月潭水庫	12949.09	12142.89	2025-01-06
湖山水庫	5060.76	3846.74	2025-01-06
仁義潭水庫	2465.68	1982.84	2025-01-06
蘭潭水庫	921.8	696.1	2025-01-06
白河水庫	1378.79	771.0	2025-01-03
烏山頭水庫	7846.77	7053.0	2025-01-06
曾文水庫	50474.63	50928.0	2025-01-06
南化水庫	8920.1	8052.55	2025-01-06
鏡面水庫	96.4	93.81	2025-01-06
阿公店水庫	1525.9	1730.0	2025-01-06
鳳山水庫	-1.0	415.39	2025-01-06
牡丹水庫	2652.09	2525.0	2025-01-06
成功水庫	121.0	95.49	2025-01-04
興仁水庫	74.0	38.97	2025-01-04
后沃水庫	41.63	35.09	2025-01-06
石門水庫	20526.0	20218.46	2025-01-07
西勢水庫	39.6	35.59	2025-01-07
新山水庫	995.96	947.11	2025-01-07
翡翠水庫	36997.6	34995.67	2025-01-07
寶山水庫	500.83	413.41	2025-01-07
寶山第二水庫	3383.71	3019.62	2025-01-07
永和山水庫	2993.43	2530.11	2025-01-07
大埔水庫	529.9	-1.0	2025-01-07
明德水庫	1251.01	1081.68	2025-01-07
鯉魚潭水庫	11550.54	10220.59	2025-01-07
德基水庫	18796.18	18516.0	2025-01-07
石岡壩	108.93	9.99	2025-01-07
霧社水庫	2868.56	2629.7	2025-01-07
日月潭水庫	12949.09	12078.99	2025-01-07
湖山水庫	5060.76	3828.82	2025-01-07
仁義潭水庫	2465.68	1967.43	2025-01-07
蘭潭水庫	921.8	693.13	2025-01-07
白河水庫	1378.79	728.0	2025-01-07
烏山頭水庫	7846.77	7010.0	2025-01-07
曾文水庫	50474.63	50966.0	2025-01-07
南化水庫	8920.1	8008.83	2025-01-07
鏡面水庫	96.4	93.7	2025-01-07
阿公店水庫	1525.9	1721.0	2025-01-07
鳳山水庫	-1.0	416.5	2025-01-07
牡丹水庫	2652.09	2517.0	2025-01-07
成功水庫	121.0	95.49	2025-01-04
興仁水庫	74.0	38.97	2025-01-04
后沃水庫	41.63	35.0	2025-01-07
石門水庫	20526.0	20175.78	2025-01-08
西勢水庫	39.6	35.75	2025-01-08
新山水庫	995.96	947.61	2025-01-08
翡翠水庫	36997.6	34941.68	2025-01-08
寶山水庫	500.83	406.44	2025-01-08
寶山第二水庫	3383.71	3002.39	2025-01-08
永和山水庫	2993.43	2518.88	2025-01-08
大埔水庫	529.9	-1.0	2025-01-08
明德水庫	1251.01	1081.68	2025-01-08
鯉魚潭水庫	11550.54	10192.19	2025-01-08
德基水庫	18796.18	18486.01	2025-01-08
石岡壩	108.93	13.39	2025-01-08
霧社水庫	2868.56	2643.71	2025-01-08
日月潭水庫	12949.09	12118.92	2025-01-08
湖山水庫	5060.76	3809.16	2025-01-08
仁義潭水庫	2465.68	1954.25	2025-01-08
蘭潭水庫	921.8	690.9	2025-01-08
白河水庫	1378.79	724.0	2025-01-08
烏山頭水庫	7846.77	6958.0	2025-01-08
曾文水庫	50474.63	50985.0	2025-01-08
南化水庫	8920.1	7960.25	2025-01-08
鏡面水庫	96.4	93.59	2025-01-08
阿公店水庫	1525.9	1715.0	2025-01-08
鳳山水庫	-1.0	412.05	2025-01-08
牡丹水庫	2652.09	2510.0	2025-01-08
成功水庫	121.0	-1.0	2025-01-08
興仁水庫	74.0	-1.0	2025-01-08
后沃水庫	41.63	34.96	2025-01-08
石門水庫	20526.0	20124.55	2025-01-09
西勢水庫	39.6	35.83	2025-01-09
新山水庫	995.96	948.62	2025-01-09
翡翠水庫	36997.6	34887.71	2025-01-09
寶山水庫	500.83	396.34	2025-01-09
寶山第二水庫	3383.71	2983.57	2025-01-09
永和山水庫	2993.43	2506.08	2025-01-09
大埔水庫	529.9	-1.0	2025-01-09
明德水庫	1251.01	1080.25	2025-01-09
鯉魚潭水庫	11550.54	10151.63	2025-01-09
德基水庫	18796.18	18494.57	2025-01-09
石岡壩	108.93	9.15	2025-01-09
霧社水庫	2868.56	2662.45	2025-01-09
日月潭水庫	12949.09	12158.89	2025-01-09
湖山水庫	5060.76	3793.12	2025-01-09
仁義潭水庫	2465.68	1941.09	2025-01-09
蘭潭水庫	921.8	688.67	2025-01-09
白河水庫	1378.79	720.0	2025-01-09
烏山頭水庫	7846.77	6914.0	2025-01-09
曾文水庫	50474.63	51004.0	2025-01-09
南化水庫	8920.1	7907.43	2025-01-09
鏡面水庫	96.4	93.59	2025-01-09
阿公店水庫	1525.9	1705.0	2025-01-09
鳳山水庫	-1.0	408.72	2025-01-09
牡丹水庫	2652.09	2503.0	2025-01-09
成功水庫	121.0	-1.0	2025-01-09
興仁水庫	74.0	-1.0	2025-01-09
后沃水庫	41.63	34.84	2025-01-09
石門水庫	20526.0	20064.76	2025-01-10
西勢水庫	39.6	35.75	2025-01-10
新山水庫	995.96	948.62	2025-01-10
翡翠水庫	36997.6	34887.71	2025-01-09
寶山水庫	500.83	383.76	2025-01-10
寶山第二水庫	3383.71	2964.06	2025-01-10
永和山水庫	2993.43	2506.08	2025-01-09
明德水庫	1251.01	1080.25	2025-01-09
鯉魚潭水庫	11550.54	10127.3	2025-01-10
德基水庫	18796.18	18516.0	2025-01-10
石岡壩	108.93	10.38	2025-01-10
霧社水庫	2868.56	2618.1	2025-01-10
日月潭水庫	12949.09	12279.02	2025-01-10
湖山水庫	5060.76	3775.33	2025-01-10
仁義潭水庫	2465.68	1927.94	2025-01-10
蘭潭水庫	921.8	684.96	2025-01-10
白河水庫	1378.79	716.0	2025-01-10
烏山頭水庫	7846.77	6862.0	2025-01-10
曾文水庫	50474.63	51023.0	2025-01-10
南化水庫	8920.1	7855.12	2025-01-10
鏡面水庫	96.4	93.47	2025-01-10
阿公店水庫	1525.9	1690.0	2025-01-10
鳳山水庫	-1.0	405.96	2025-01-10
牡丹水庫	2652.09	2495.0	2025-01-10
成功水庫	121.0	-1.0	2025-01-10
興仁水庫	74.0	-1.0	2025-01-10
后沃水庫	41.63	34.84	2025-01-09
大埔水庫	529.9	-1.0	2025-01-09
石門水庫	20526.0	19962.2	2025-01-11
西勢水庫	39.6	35.92	2025-01-11
新山水庫	995.96	949.13	2025-01-11
翡翠水庫	36997.6	34779.87	2025-01-11
寶山水庫	500.83	372.9	2025-01-11
寶山第二水庫	3383.71	2944.31	2025-01-11
永和山水庫	2993.43	2477.41	2025-01-11
大埔水庫	529.9	-1.0	2025-01-11
明德水庫	1251.01	1078.82	2025-01-11
鯉魚潭水庫	11550.54	10098.9	2025-01-11
德基水庫	18796.18	18464.61	2025-01-11
石岡壩	108.93	17.55	2025-01-11
霧社水庫	2868.56	2606.5	2025-01-11
日月潭水庫	12949.09	12031.14	2025-01-11
湖山水庫	5060.76	3757.58	2025-01-11
仁義潭水庫	2465.68	1917.01	2025-01-11
蘭潭水庫	921.8	679.76	2025-01-11
白河水庫	1378.79	712.0	2025-01-11
烏山頭水庫	7846.77	6811.0	2025-01-11
曾文水庫	50474.63	51042.0	2025-01-11
南化水庫	8920.1	7817.08	2025-01-11
鏡面水庫	96.4	93.36	2025-01-11
阿公店水庫	1525.9	1678.0	2025-01-11
牡丹水庫	2652.09	2489.0	2025-01-11
成功水庫	121.0	93.35	2025-01-11
興仁水庫	74.0	38.97	2025-01-11
后沃水庫	41.63	34.84	2025-01-09
鳳山水庫	-1.0	405.96	2025-01-10
石門水庫	20526.0	19876.84	2025-01-12
西勢水庫	39.6	36.66	2025-01-12
新山水庫	995.96	949.64	2025-01-12
翡翠水庫	36997.6	34726.0	2025-01-12
寶山水庫	500.83	362.69	2025-01-12
寶山第二水庫	3383.71	2925.37	2025-01-12
永和山水庫	2993.43	2461.56	2025-01-12
大埔水庫	529.9	-1.0	2025-01-12
明德水庫	1251.01	1077.39	2025-01-12
鯉魚潭水庫	11550.54	10066.69	2025-01-12
德基水庫	18796.18	18438.96	2025-01-12
石岡壩	108.93	10.97	2025-01-12
霧社水庫	2868.56	2574.33	2025-01-12
日月潭水庫	12949.09	11705.9	2025-01-12
湖山水庫	5060.76	3739.88	2025-01-12
仁義潭水庫	2465.68	1903.9	2025-01-12
蘭潭水庫	921.8	675.31	2025-01-12
白河水庫	1378.79	707.0	2025-01-12
烏山頭水庫	7846.77	6751.0	2025-01-12
曾文水庫	50474.63	51061.0	2025-01-12
南化水庫	8920.1	7783.8	2025-01-12
鏡面水庫	96.4	93.24	2025-01-12
阿公店水庫	1525.9	1665.0	2025-01-12
牡丹水庫	2652.09	2484.0	2025-01-12
成功水庫	121.0	93.35	2025-01-12
興仁水庫	74.0	38.97	2025-01-12
后沃水庫	41.63	34.84	2025-01-09
鳳山水庫	-1.0	405.96	2025-01-10
石門水庫	20526.0	19817.05	2025-01-13
西勢水庫	39.6	37.41	2025-01-13
新山水庫	995.96	949.64	2025-01-13
翡翠水庫	36997.6	34663.18	2025-01-13
寶山水庫	500.83	360.66	2025-01-13
寶山第二水庫	3383.71	2902.09	2025-01-13
永和山水庫	2993.43	2452.08	2025-01-13
大埔水庫	529.9	-1.0	2025-01-13
明德水庫	1251.01	1077.39	2025-01-13
鯉魚潭水庫	11550.54	10030.61	2025-01-13
德基水庫	18796.18	18456.06	2025-01-13
石岡壩	108.93	11.76	2025-01-13
霧社水庫	2868.56	2560.65	2025-01-13
日月潭水庫	12949.09	12158.89	2025-01-13
湖山水庫	5060.76	3722.22	2025-01-13
仁義潭水庫	2465.68	1893.0	2025-01-13
蘭潭水庫	921.8	670.11	2025-01-13
白河水庫	1378.79	703.0	2025-01-13
烏山頭水庫	7846.77	6691.0	2025-01-13
曾文水庫	50474.63	51080.0	2025-01-13
南化水庫	8920.1	7750.51	2025-01-13
鏡面水庫	96.4	93.24	2025-01-13
阿公店水庫	1525.9	1653.0	2025-01-13
鳳山水庫	-1.0	423.24	2025-01-13
牡丹水庫	2652.09	2474.0	2025-01-13
成功水庫	121.0	93.35	2025-01-13
興仁水庫	74.0	38.97	2025-01-13
后沃水庫	41.63	34.44	2025-01-13
石門水庫	20526.0	19748.71	2025-01-14
西勢水庫	39.6	37.41	2025-01-14
新山水庫	995.96	952.18	2025-01-14
翡翠水庫	36997.6	34600.42	2025-01-14
寶山水庫	500.83	361.17	2025-01-14
寶山第二水庫	3383.71	2874.66	2025-01-14
永和山水庫	2993.43	2436.32	2025-01-14
大埔水庫	529.9	-1.0	2025-01-14
明德水庫	1251.01	1077.39	2025-01-14
鯉魚潭水庫	11550.54	9998.53	2025-01-14
德基水庫	18796.18	18468.89	2025-01-14
石岡壩	108.93	12.46	2025-01-14
霧社水庫	2868.56	2565.2	2025-01-14
日月潭水庫	12949.09	12102.94	2025-01-14
湖山水庫	5060.76	3704.59	2025-01-14
仁義潭水庫	2465.68	1882.1	2025-01-14
蘭潭水庫	921.8	666.39	2025-01-14
白河水庫	1378.79	697.0	2025-01-14
烏山頭水庫	7846.77	6640.0	2025-01-14
曾文水庫	50474.63	51118.0	2025-01-14
南化水庫	8920.1	7713.23	2025-01-14
鏡面水庫	96.4	93.24	2025-01-14
阿公店水庫	1525.9	1638.0	2025-01-14
鳳山水庫	-1.0	426.89	2025-01-14
牡丹水庫	2652.09	2466.0	2025-01-14
成功水庫	121.0	93.35	2025-01-14
興仁水庫	74.0	38.97	2025-01-14
后沃水庫	41.63	34.32	2025-01-14
石門水庫	20526.0	19688.92	2025-01-15
西勢水庫	39.6	37.33	2025-01-15
新山水庫	995.96	953.19	2025-01-15
翡翠水庫	36997.6	34546.65	2025-01-15
寶山水庫	500.83	365.74	2025-01-15
寶山第二水庫	3383.71	2845.17	2025-01-15
永和山水庫	2993.43	2425.33	2025-01-15
大埔水庫	529.9	-1.0	2025-01-15
明德水庫	1251.01	1075.96	2025-01-15
鯉魚潭水庫	11550.54	9986.5	2025-01-15
德基水庫	18796.18	18490.29	2025-01-15
石岡壩	108.93	13.86	2025-01-15
霧社水庫	2868.56	2574.3	2025-01-15
日月潭水庫	12949.09	12600.91	2025-01-15
湖山水庫	5060.76	3690.53	2025-01-15
仁義潭水庫	2465.68	1871.23	2025-01-15
蘭潭水庫	921.8	662.68	2025-01-15
白河水庫	1378.79	692.0	2025-01-15
烏山頭水庫	7846.77	6580.0	2025-01-15
曾文水庫	50474.63	51137.0	2025-01-15
南化水庫	8920.1	7688.7	2025-01-15
鏡面水庫	96.4	93.47	2025-01-15
阿公店水庫	1525.9	1626.0	2025-01-15
鳳山水庫	-1.0	429.74	2025-01-15
牡丹水庫	2652.09	2465.0	2025-01-15
成功水庫	121.0	93.35	2025-01-14
興仁水庫	74.0	38.97	2025-01-14
后沃水庫	41.63	34.28	2025-01-15
石門水庫	20526.0	19654.96	2025-01-16
西勢水庫	39.6	37.41	2025-01-16
新山水庫	995.96	955.23	2025-01-16
翡翠水庫	36997.6	34483.95	2025-01-16
寶山水庫	500.83	376.5	2025-01-16
寶山第二水庫	3383.71	2816.42	2025-01-16
永和山水庫	2993.43	2408.11	2025-01-16
大埔水庫	529.9	-1.0	2025-01-16
明德水庫	1251.01	1075.96	2025-01-16
鯉魚潭水庫	11550.54	9966.46	2025-01-16
德基水庫	18796.18	18490.29	2025-01-16
石岡壩	108.93	14.35	2025-01-16
霧社水庫	2868.56	2590.37	2025-01-16
日月潭水庫	12949.09	12359.29	2025-01-16
湖山水庫	5060.76	3672.98	2025-01-16
仁義潭水庫	2465.68	1860.35	2025-01-16
蘭潭水庫	921.8	658.37	2025-01-16
白河水庫	1378.79	687.0	2025-01-16
烏山頭水庫	7846.77	6520.0	2025-01-16
曾文水庫	50474.63	51156.0	2025-01-16
南化水庫	8920.1	7660.17	2025-01-16
鏡面水庫	96.4	93.47	2025-01-16
阿公店水庫	1525.9	1613.0	2025-01-16
鳳山水庫	-1.0	434.9	2025-01-16
牡丹水庫	2652.09	2458.0	2025-01-16
成功水庫	121.0	93.35	2025-01-16
興仁水庫	74.0	38.97	2025-01-16
后沃水庫	41.63	34.32	2025-01-16
石門水庫	20526.0	19629.73	2025-01-17
西勢水庫	39.6	37.25	2025-01-17
新山水庫	995.96	955.74	2025-01-17
翡翠水庫	-1.0	34412.35	2025-01-17
寶山水庫	500.83	380.12	2025-01-17
寶山第二水庫	3383.71	2787.96	2025-01-17
永和山水庫	-1.0	2395.64	2025-01-17
明德水庫	-1.0	1075.96	2025-01-17
鯉魚潭水庫	11550.54	9926.36	2025-01-17
德基水庫	18796.18	18498.86	2025-01-17
石岡壩	108.93	13.86	2025-01-17
霧社水庫	2868.56	2588.07	2025-01-17
日月潭水庫	12949.09	12319.14	2025-01-17
湖山水庫	5060.76	3655.48	2025-01-17
仁義潭水庫	2465.68	1847.34	2025-01-17
蘭潭水庫	921.8	653.35	2025-01-17
白河水庫	1378.79	681.0	2025-01-17
烏山頭水庫	7846.77	6469.0	2025-01-17
曾文水庫	50474.63	51194.0	2025-01-17
南化水庫	8920.1	7626.89	2025-01-17
鏡面水庫	96.4	93.59	2025-01-17
阿公店水庫	1525.9	1598.0	2025-01-17
鳳山水庫	-1.0	434.9	2025-01-17
牡丹水庫	2652.09	2451.0	2025-01-17
成功水庫	121.0	92.92	2025-01-17
興仁水庫	74.0	38.97	2025-01-17
后沃水庫	-1.0	34.28	2025-01-17
石門水庫	20526.0	19554.05	2025-01-18
西勢水庫	39.6	36.99	2025-01-18
新山水庫	995.96	956.76	2025-01-18
翡翠水庫	36997.6	34314.0	2025-01-18
寶山水庫	500.83	383.76	2025-01-18
寶山第二水庫	3383.71	2758.78	2025-01-18
永和山水庫	2993.43	2383.2	2025-01-18
大埔水庫	529.9	-1.0	2025-01-18
明德水庫	1251.01	1074.53	2025-01-18
鯉魚潭水庫	11550.54	9898.3	2025-01-18
德基水庫	18796.18	18524.57	2025-01-18
石岡壩	108.93	15.4	2025-01-18
霧社水庫	2868.56	2569.76	2025-01-18
日月潭水庫	12949.09	11919.74	2025-01-18
湖山水庫	5060.76	3638.02	2025-01-18
仁義潭水庫	2465.68	1836.5	2025-01-18
蘭潭水庫	921.8	646.88	2025-01-18
白河水庫	1378.79	681.0	2025-01-17
烏山頭水庫	7846.77	6469.0	2025-01-17
曾文水庫	50474.63	51194.0	2025-01-18
南化水庫	8920.1	7603.1	2025-01-18
鏡面水庫	96.4	935900.0	2025-01-18
阿公店水庫	1525.9	1583.0	2025-01-18
牡丹水庫	2652.09	2444.0	2025-01-18
成功水庫	121.0	92.92	2025-01-17
興仁水庫	74.0	38.97	2025-01-17
后沃水庫	41.63	34.32	2025-01-16
鳳山水庫	-1.0	434.9	2025-01-17
石門水庫	20526.0	19495.21	2025-01-19
西勢水庫	39.6	36.25	2025-01-19
新山水庫	995.96	957.27	2025-01-19
翡翠水庫	36997.6	34233.59	2025-01-19
寶山水庫	500.83	384.28	2025-01-19
寶山第二水庫	3383.71	2729.92	2025-01-19
永和山水庫	2993.43	2372.35	2025-01-19
大埔水庫	529.9	-1.0	2025-01-19
明德水庫	1251.01	1073.11	2025-01-19
鯉魚潭水庫	11550.54	9858.7	2025-01-19
德基水庫	18796.18	18498.86	2025-01-19
石岡壩	108.93	11.56	2025-01-19
霧社水庫	2868.56	2560.6	2025-01-19
日月潭水庫	12949.09	11800.78	2025-01-19
湖山水庫	5060.76	3618.87	2025-01-19
仁義潭水庫	2465.68	1823.51	2025-01-19
蘭潭水庫	921.8	641.86	2025-01-19
白河水庫	1378.79	669.0	2025-01-19
烏山頭水庫	7846.77	6343.0	2025-01-19
曾文水庫	50474.63	51232.0	2025-01-19
南化水庫	8920.1	7565.07	2025-01-19
鏡面水庫	96.4	93.81	2025-01-19
阿公店水庫	1525.9	1571.0	2025-01-19
牡丹水庫	2652.09	2436.0	2025-01-19
成功水庫	121.0	92.92	2025-01-17
興仁水庫	74.0	38.97	2025-01-17
后沃水庫	41.63	34.32	2025-01-16
鳳山水庫	-1.0	434.9	2025-01-17
石門水庫	20526.0	19495.21	2025-01-20
西勢水庫	39.6	35.75	2025-01-20
新山水庫	995.96	957.27	2025-01-20
翡翠水庫	36997.6	34126.48	2025-01-20
寶山水庫	500.83	383.76	2025-01-20
寶山第二水庫	3383.71	2701.49	2025-01-20
永和山水庫	2993.43	2356.91	2025-01-20
大埔水庫	529.9	-1.0	2025-01-20
明德水庫	1251.01	1073.11	2025-01-20
鯉魚潭水庫	11550.54	9850.82	2025-01-20
德基水庫	18796.18	18494.57	2025-01-20
石岡壩	108.93	8.34	2025-01-20
霧社水庫	2868.56	2549.29	2025-01-20
日月潭水庫	12949.09	12158.89	2025-01-20
湖山水庫	5060.76	3599.76	2025-01-20
仁義潭水庫	2465.68	1812.71	2025-01-20
蘭潭水庫	921.8	637.55	2025-01-20
白河水庫	1404.16	664.0	2025-01-20
烏山頭水庫	7846.77	6284.0	2025-01-20
曾文水庫	49181.4	51251.0	2025-01-20
南化水庫	8920.1	7541.3	2025-01-20
鏡面水庫	96.4	93.59	2025-01-20
阿公店水庫	1467.92	1559.0	2025-01-20
鳳山水庫	-1.0	420.71	2025-01-20
牡丹水庫	2652.09	2429.0	2025-01-20
成功水庫	121.0	92.92	2025-01-17
興仁水庫	74.0	38.97	2025-01-17
后沃水庫	41.63	34.44	2025-01-20
石門水庫	20526.0	19411.06	2025-01-21
西勢水庫	39.6	35.02	2025-01-21
新山水庫	995.96	957.27	2025-01-21
翡翠水庫	36997.6	34010.59	2025-01-21
寶山水庫	500.83	382.72	2025-01-21
寶山第二水庫	3383.71	2672.94	2025-01-21
永和山水庫	2993.43	2349.21	2025-01-21
大埔水庫	529.9	-1.0	2025-01-21
明德水庫	1251.01	1073.11	2025-01-21
鯉魚潭水庫	11550.54	9791.74	2025-01-21
德基水庫	18796.18	18490.29	2025-01-21
石岡壩	108.93	14.09	2025-01-21
霧社水庫	2868.56	2535.72	2025-01-21
日月潭水庫	12949.09	12222.92	2025-01-21
湖山水庫	5060.76	3580.72	2025-01-21
仁義潭水庫	2465.68	1799.76	2025-01-21
蘭潭水庫	921.8	632.52	2025-01-21
白河水庫	1404.16	659.0	2025-01-21
烏山頭水庫	7737.94	6233.0	2025-01-21
曾文水庫	49181.4	49937.0	2025-01-21
南化水庫	8920.1	7508.01	2025-01-21
鏡面水庫	96.4	93.47	2025-01-21
阿公店水庫	1467.92	1544.0	2025-01-21
鳳山水庫	-1.0	406.87	2025-01-21
牡丹水庫	2652.09	2421.0	2025-01-21
成功水庫	121.0	91.21	2025-01-21
興仁水庫	74.0	38.97	2025-01-21
后沃水庫	41.63	34.48	2025-01-21
石門水庫	20526.0	19326.99	2025-01-22
西勢水庫	39.6	33.8	2025-01-22
新山水庫	995.96	957.78	2025-01-22
翡翠水庫	36997.6	33894.86	2025-01-22
寶山水庫	500.83	379.6	2025-01-22
