南化水庫	9080.1	6887.97	2021-01-04
鏡面水庫	98.3	59.65	2021-01-04
澄清湖水庫	262.95	255.0	2021-01-04
阿公店水庫	1522.54	1326.0	2021-01-04
鳳山水庫	716.0	394.54	2021-01-04
牡丹水庫	2645.73	2037.0	2021-01-04
成功水庫	104.0	19.3	2021-01-04
興仁水庫	63.7	18.34	2021-01-04
太湖水庫	118.7	23.08	2021-01-04
田埔水庫	45.5	19.61	2021-01-04
金沙水庫	34.6	22.93	2021-01-04
后沃水庫	41.63	19.94	2021-01-04
石門水庫	19740.5	13009.48	2021-01-05
西勢水庫	43.69	43.69	2021-01-05
新山水庫	1002.0	938.0	2021-01-05
翡翠水庫	33550.5	31920.59	2021-01-05
寶山水庫	503.5	146.13	2021-01-05
寶山第二水庫	3147.18	977.05	2021-01-05
永和山水庫	2998.94	766.03	2021-01-05
大埔水庫	529.9	191.25	2021-01-05
明德水庫	1222.05	195.65	2021-01-05
鯉魚潭水庫	11451.5	3274.67	2021-01-05
德基水庫	18764.0	5526.76	2021-01-05
石岡壩	149.31	35.4	2021-01-05
霧社水庫	3745.83	587.44	2021-01-05
日月潭水庫	12790.99	10404.79	2021-01-05
湖山水庫	5086.51	3747.27	2021-01-05
仁義潭水庫	2527.46	1605.23	2021-01-05
蘭潭水庫	923.29	498.61	2021-01-05
白河水庫	691.03	50.0	2021-01-05
烏山頭水庫	7876.5	3749.0	2021-01-05
曾文水庫	50849.0	11678.0	2021-01-05
南化水庫	9080.1	6842.8	2021-01-05
鏡面水庫	98.3	59.38	2021-01-05
澄清湖水庫	262.95	255.0	2021-01-05
阿公店水庫	1522.54	1312.0	2021-01-05
鳳山水庫	716.0	398.34	2021-01-05
牡丹水庫	2645.73	2030.0	2021-01-05
成功水庫	104.0	19.1	2021-01-05
興仁水庫	63.7	18.34	2021-01-05
太湖水庫	118.7	23.17	2021-01-05
田埔水庫	45.5	19.81	2021-01-05
金沙水庫	34.6	22.91	2021-01-05
后沃水庫	41.63	19.84	2021-01-05
石門水庫	19740.5	12989.69	2021-01-06
西勢水庫	43.69	43.69	2021-01-06
新山水庫	1002.0	942.0	2021-01-06
翡翠水庫	33550.5	31929.57	2021-01-06
寶山水庫	503.5	147.88	2021-01-06
寶山第二水庫	3147.18	961.24	2021-01-06
永和山水庫	2998.94	758.21	2021-01-06
大埔水庫	529.9	191.25	2021-01-06
明德水庫	1222.05	193.56	2021-01-06
鯉魚潭水庫	11451.5	3238.91	2021-01-06
德基水庫	18764.0	5481.16	2021-01-06
石岡壩	149.31	32.51	2021-01-06
霧社水庫	3745.83	560.34	2021-01-06
日月潭水庫	12790.99	10412.34	2021-01-06
湖山水庫	5086.51	3729.8	2021-01-06
仁義潭水庫	2527.46	1596.85	2021-01-06
蘭潭水庫	923.29	496.67	2021-01-06
白河水庫	691.03	50.0	2021-01-06
烏山頭水庫	7876.5	3683.0	2021-01-06
曾文水庫	50849.0	11688.0	2021-01-06
南化水庫	9080.1	6797.63	2021-01-06
鏡面水庫	98.3	59.01	2021-01-06
澄清湖水庫	262.95	254.0	2021-01-06
阿公店水庫	1522.54	1301.0	2021-01-06
鳳山水庫	716.0	402.71	2021-01-06
牡丹水庫	2645.73	2023.0	2021-01-06
成功水庫	104.0	18.74	2021-01-06
興仁水庫	63.7	18.34	2021-01-06
太湖水庫	118.7	23.0	2021-01-06
田埔水庫	45.5	20.05	2021-01-06
金沙水庫	34.6	22.79	2021-01-06
后沃水庫	41.63	19.84	2021-01-06
石門水庫	19740.5	13002.88	2021-01-07
西勢水庫	43.69	43.69	2021-01-07
新山水庫	1002.0	946.0	2021-01-07
翡翠水庫	33550.5	31920.59	2021-01-07
寶山水庫	503.5	148.76	2021-01-07
寶山第二水庫	3147.18	945.95	2021-01-07
永和山水庫	2998.94	752.55	2021-01-07
大埔水庫	529.9	192.0	2021-01-07
明德水庫	1222.05	192.32	2021-01-07
鯉魚潭水庫	11451.5	3203.14	2021-01-07
德基水庫	18764.0	5445.15	2021-01-07
石岡壩	149.31	34.42	2021-01-07
霧社水庫	3745.83	534.89	2021-01-07
日月潭水庫	12790.99	10336.83	2021-01-07
湖山水庫	5086.51	3712.37	2021-01-07
仁義潭水庫	2527.46	1588.48	2021-01-07
蘭潭水庫	923.29	495.38	2021-01-07
白河水庫	691.03	50.0	2021-01-07
烏山頭水庫	7876.5	3618.0	2021-01-07
曾文水庫	50849.0	11472.0	2021-01-07
南化水庫	9080.1	6756.98	2021-01-07
鏡面水庫	98.3	58.74	2021-01-07
澄清湖水庫	262.95	255.0	2021-01-07
阿公店水庫	1522.54	1289.0	2021-01-07
鳳山水庫	716.0	408.21	2021-01-07
牡丹水庫	2645.73	2013.0	2021-01-07
成功水庫	104.0	18.48	2021-01-07
興仁水庫	63.7	18.34	2021-01-07
太湖水庫	118.7	22.66	2021-01-07
田埔水庫	45.5	20.42	2021-01-07
金沙水庫	34.6	22.79	2021-01-07
后沃水庫	41.63	19.84	2021-01-07
石門水庫	19740.5	13055.71	2021-01-08
西勢水庫	43.69	43.69	2021-01-08
新山水庫	1002.0	951.0	2021-01-08
翡翠水庫	33550.5	31956.57	2021-01-08
寶山水庫	503.5	150.82	2021-01-08
寶山第二水庫	3147.18	934.57	2021-01-08
永和山水庫	2998.94	749.74	2021-01-08
大埔水庫	529.9	192.24	2021-01-08
明德水庫	1222.05	190.67	2021-01-08
鯉魚潭水庫	11451.5	3162.44	2021-01-08
德基水庫	18764.0	5401.67	2021-01-08
石岡壩	149.31	36.06	2021-01-08
霧社水庫	3745.83	510.07	2021-01-08
日月潭水庫	12790.99	10450.19	2021-01-08
湖山水庫	5086.51	3691.51	2021-01-08
仁義潭水庫	2527.46	1584.3	2021-01-08
蘭潭水庫	923.29	493.44	2021-01-08
白河水庫	691.03	50.0	2021-01-08
烏山頭水庫	7876.5	3870.0	2021-01-08
曾文水庫	50849.0	11039.0	2021-01-08
南化水庫	9080.1	6721.0	2021-01-08
鏡面水庫	98.3	58.46	2021-01-08
澄清湖水庫	262.95	253.0	2021-01-08
阿公店水庫	1522.54	1278.0	2021-01-08
鳳山水庫	716.0	402.71	2021-01-08
牡丹水庫	2645.73	2003.0	2021-01-08
成功水庫	104.0	18.35	2021-01-08
興仁水庫	63.7	18.34	2021-01-08
太湖水庫	118.7	22.32	2021-01-08
田埔水庫	45.5	20.42	2021-01-08
金沙水庫	34.6	22.65	2021-01-08
后沃水庫	41.63	19.71	2021-01-08
石門水庫	19740.5	13068.94	2021-01-09
西勢水庫	43.69	43.69	2021-01-09
新山水庫	1002.0	951.5	2021-01-09
翡翠水庫	33550.5	32109.71	2021-01-09
寶山水庫	503.5	151.12	2021-01-09
寶山第二水庫	3147.18	921.42	2021-01-09
永和山水庫	2998.94	745.53	2021-01-09
大埔水庫	529.9	195.75	2021-01-09
明德水庫	1222.05	189.85	2021-01-09
鯉魚潭水庫	11451.5	3125.97	2021-01-09
德基水庫	18764.0	5375.25	2021-01-09
石岡壩	149.31	35.4	2021-01-09
霧社水庫	3745.83	484.18	2021-01-09
日月潭水庫	12790.99	10156.38	2021-01-09
湖山水庫	5086.51	3670.71	2021-01-09
仁義潭水庫	2527.46	1575.95	2021-01-09
蘭潭水庫	923.29	491.51	2021-01-09
白河水庫	691.03	50.0	2021-01-09
烏山頭水庫	7876.5	4258.0	2021-01-09
曾文水庫	50849.0	10610.0	2021-01-09
南化水庫	9080.1	6681.72	2021-01-09
鏡面水庫	98.3	58.19	2021-01-09
澄清湖水庫	262.95	250.0	2021-01-09
阿公店水庫	1522.54	1267.0	2021-01-09
鳳山水庫	716.0	395.08	2021-01-09
牡丹水庫	2645.73	1993.0	2021-01-09
成功水庫	104.0	18.22	2021-01-09
興仁水庫	63.7	18.34	2021-01-09
太湖水庫	118.7	22.26	2021-01-09
田埔水庫	45.5	20.62	2021-01-09
金沙水庫	34.6	22.51	2021-01-09
后沃水庫	41.63	19.6	2021-01-09
石門水庫	19740.5	13088.8	2021-01-10
西勢水庫	43.69	43.69	2021-01-10
新山水庫	1002.0	949.5	2021-01-10
翡翠水庫	33550.5	31785.76	2021-01-10
寶山水庫	503.5	152.01	2021-01-10
寶山第二水庫	3147.18	906.46	2021-01-10
永和山水庫	2998.94	739.95	2021-01-10
大埔水庫	529.9	197.26	2021-01-10
明德水庫	1222.05	188.63	2021-01-10
鯉魚潭水庫	11451.5	3089.5	2021-01-10
德基水庫	18764.0	5354.53	2021-01-10
石岡壩	149.31	33.77	2021-01-10
霧社水庫	3745.83	514.62	2021-01-10
日月潭水庫	12790.99	9791.61	2021-01-10
湖山水庫	5086.51	3651.69	2021-01-10
仁義潭水庫	2527.46	1567.6	2021-01-10
蘭潭水庫	923.29	489.58	2021-01-10
白河水庫	691.03	50.0	2021-01-10
烏山頭水庫	7876.5	4638.0	2021-01-10
曾文水庫	50849.0	10179.0	2021-01-10
南化水庫	9080.1	6646.81	2021-01-10
鏡面水庫	98.3	57.91	2021-01-10
澄清湖水庫	262.95	251.0	2021-01-10
阿公店水庫	1522.54	1254.0	2021-01-10
鳳山水庫	716.0	389.13	2021-01-10
牡丹水庫	2645.73	1983.0	2021-01-10
成功水庫	104.0	17.96	2021-01-10
興仁水庫	63.7	18.34	2021-01-10
太湖水庫	118.7	21.98	2021-01-10
田埔水庫	45.5	20.82	2021-01-10
金沙水庫	34.6	22.51	2021-01-10
后沃水庫	41.63	19.5	2021-01-10
石門水庫	19740.5	13102.05	2021-01-11
西勢水庫	43.69	43.69	2021-01-11
新山水庫	1002.0	949.0	2021-01-11
翡翠水庫	33550.5	31463.22	2021-01-11
寶山水庫	503.5	153.5	2021-01-11
寶山第二水庫	3147.18	892.02	2021-01-11
永和山水庫	2998.94	735.78	2021-01-11
大埔水庫	529.9	198.78	2021-01-11
明德水庫	1222.05	188.22	2021-01-11
鯉魚潭水庫	11451.5	3051.21	2021-01-11
德基水庫	18764.0	5292.52	2021-01-11
石岡壩	149.31	30.95	2021-01-11
霧社水庫	3745.83	541.43	2021-01-11
日月潭水庫	12790.99	10344.37	2021-01-11
湖山水庫	5086.51	3631.0	2021-01-11
仁義潭水庫	2527.46	1559.27	2021-01-11
蘭潭水庫	923.29	487.6	2021-01-11
白河水庫	691.03	50.0	2021-01-11
烏山頭水庫	7876.5	5020.0	2021-01-11
曾文水庫	50849.0	9756.0	2021-01-11
南化水庫	9080.1	6611.89	2021-01-11
鏡面水庫	98.3	57.64	2021-01-11
澄清湖水庫	262.95	251.0	2021-01-11
阿公店水庫	1522.54	1243.0	2021-01-11
鳳山水庫	716.0	392.37	2021-01-11
牡丹水庫	2645.73	1974.0	2021-01-11
成功水庫	104.0	17.7	2021-01-11
興仁水庫	63.7	18.34	2021-01-11
太湖水庫	118.7	21.64	2021-01-11
田埔水庫	45.5	21.22	2021-01-11
金沙水庫	34.6	22.51	2021-01-11
后沃水庫	41.63	19.33	2021-01-11
石門水庫	19740.5	13155.15	2021-01-12
西勢水庫	43.69	43.69	2021-01-12
新山水庫	1002.0	948.5	2021-01-12
翡翠水庫	33550.5	31445.35	2021-01-12
寶山水庫	503.5	156.52	2021-01-12
寶山第二水庫	3147.18	893.22	2021-01-12
永和山水庫	2998.94	739.25	2021-01-12
大埔水庫	529.9	201.82	2021-01-12
明德水庫	1222.05	187.01	2021-01-12
鯉魚潭水庫	11451.5	3023.86	2021-01-12
德基水庫	18764.0	5234.48	2021-01-12
石岡壩	149.31	21.36	2021-01-12
霧社水庫	3745.83	516.44	2021-01-12
日月潭水庫	12790.99	10261.51	2021-01-12
湖山水庫	5086.51	3612.08	2021-01-12
仁義潭水庫	2527.46	1553.03	2021-01-12
蘭潭水庫	923.29	485.09	2021-01-12
白河水庫	691.03	50.0	2021-01-12
烏山頭水庫	7876.5	5401.0	2021-01-12
曾文水庫	50849.0	9564.0	2021-01-12
南化水庫	9080.1	6563.88	2021-01-12
鏡面水庫	98.3	57.37	2021-01-12
澄清湖水庫	262.95	251.0	2021-01-12
阿公店水庫	1522.54	1232.0	2021-01-12
鳳山水庫	716.0	396.17	2021-01-12
牡丹水庫	2645.73	1966.0	2021-01-12
成功水庫	104.0	17.48	2021-01-12
興仁水庫	63.7	18.34	2021-01-12
太湖水庫	118.7	21.64	2021-01-12
田埔水庫	45.5	21.23	2021-01-12
金沙水庫	34.6	22.51	2021-01-12
后沃水庫	41.63	19.26	2021-01-12
石門水庫	19740.5	13181.74	2021-01-13
西勢水庫	43.69	43.69	2021-01-13
新山水庫	1002.0	946.0	2021-01-13
翡翠水庫	33550.5	31115.21	2021-01-13
寶山水庫	503.5	158.65	2021-01-13
寶山第二水庫	3147.18	890.51	2021-01-13
永和山水庫	2998.94	743.43	2021-01-13
大埔水庫	529.9	212.67	2021-01-13
明德水庫	1222.05	186.61	2021-01-13
鯉魚潭水庫	11451.5	2993.16	2021-01-13
德基水庫	18764.0	5163.61	2021-01-13
石岡壩	149.31	18.98	2021-01-13
霧社水庫	3745.83	506.46	2021-01-13
日月潭水庫	12790.99	10246.47	2021-01-13
湖山水庫	5086.51	3593.22	2021-01-13
仁義潭水庫	2527.46	1546.79	2021-01-13
蘭潭水庫	923.29	482.52	2021-01-13
白河水庫	691.03	50.0	2021-01-13
烏山頭水庫	7876.5	5434.0	2021-01-13
曾文水庫	50849.0	9580.0	2021-01-13
南化水庫	9080.1	6528.97	2021-01-13
鏡面水庫	98.3	57.1	2021-01-13
澄清湖水庫	262.95	252.0	2021-01-13
阿公店水庫	1522.54	1221.0	2021-01-13
鳳山水庫	716.0	399.98	2021-01-13
牡丹水庫	2645.73	1956.0	2021-01-13
成功水庫	104.0	17.26	2021-01-13
興仁水庫	63.7	18.34	2021-01-13
太湖水庫	118.7	21.3	2021-01-13
田埔水庫	45.5	21.22	2021-01-13
金沙水庫	34.6	22.51	2021-01-13
后沃水庫	41.63	19.16	2021-01-13
石門水庫	19740.5	13188.4	2021-01-14
西勢水庫	43.69	43.69	2021-01-14
新山水庫	1002.0	943.0	2021-01-14
翡翠水庫	33550.5	31106.3	2021-01-14
寶山水庫	503.5	160.18	2021-01-14
寶山第二水庫	3147.18	883.6	2021-01-14
永和山水庫	2998.94	742.74	2021-01-14
大埔水庫	529.9	219.0	2021-01-14
明德水庫	1222.05	187.41	2021-01-14
鯉魚潭水庫	11451.5	2957.92	2021-01-14
德基水庫	18764.0	5087.49	2021-01-14
石岡壩	149.31	19.18	2021-01-14
霧社水庫	3745.83	485.95	2021-01-14
日月潭水庫	12790.99	10171.38	2021-01-14
湖山水庫	5086.51	3572.7	2021-01-14
仁義潭水庫	2527.46	1538.48	2021-01-14
蘭潭水庫	923.29	479.32	2021-01-14
白河水庫	691.03	50.0	2021-01-14
烏山頭水庫	7876.5	5368.0	2021-01-14
曾文水庫	50849.0	9432.0	2021-01-14
南化水庫	9080.1	6489.69	2021-01-14
鏡面水庫	98.3	56.83	2021-01-14
澄清湖水庫	262.95	251.0	2021-01-14
阿公店水庫	1522.54	1210.0	2021-01-14
鳳山水庫	716.0	381.06	2021-01-14
牡丹水庫	2645.73	1947.0	2021-01-14
成功水庫	104.0	16.93	2021-01-14
興仁水庫	63.7	18.34	2021-01-14
太湖水庫	118.7	20.95	2021-01-14
田埔水庫	45.5	21.63	2021-01-14
金沙水庫	34.6	22.5	2021-01-14
后沃水庫	41.63	19.02	2021-01-14
石門水庫	19740.5	13188.4	2021-01-15
西勢水庫	43.69	43.69	2021-01-15
新山水庫	1002.0	940.0	2021-01-15
翡翠水庫	33550.5	31088.49	2021-01-15
寶山水庫	503.5	159.57	2021-01-15
寶山第二水庫	3147.18	872.69	2021-01-15
永和山水庫	2998.94	741.34	2021-01-15
大埔水庫	529.9	222.99	2021-01-15
明德水庫	1222.05	187.82	2021-01-15
鯉魚潭水庫	11451.5	2920.92	2021-01-15
德基水庫	18764.0	5019.09	2021-01-15
石岡壩	149.31	14.97	2021-01-15
霧社水庫	3745.83	464.14	2021-01-15
日月潭水庫	12790.99	10178.88	2021-01-15
湖山水庫	5086.51	3553.94	2021-01-15
仁義潭水庫	2527.46	1530.18	2021-01-15
蘭潭水庫	923.29	476.13	2021-01-15
白河水庫	691.03	50.0	2021-01-15
烏山頭水庫	7876.5	5311.0	2021-01-15
曾文水庫	50849.0	9449.0	2021-01-15
南化水庫	9080.1	6441.68	2021-01-15
鏡面水庫	98.3	56.55	2021-01-15
澄清湖水庫	262.95	252.0	2021-01-15
阿公店水庫	1522.54	1200.0	2021-01-15
鳳山水庫	716.0	375.73	2021-01-15
牡丹水庫	2645.73	1938.0	2021-01-15
成功水庫	104.0	16.71	2021-01-15
興仁水庫	63.7	18.34	2021-01-15
太湖水庫	118.7	20.95	2021-01-15
田埔水庫	45.5	21.63	2021-01-15
金沙水庫	34.6	22.51	2021-01-15
后沃水庫	41.63	18.92	2021-01-15
石門水庫	19740.5	13195.06	2021-01-16
西勢水庫	43.69	43.69	2021-01-16
新山水庫	1002.0	937.0	2021-01-16
翡翠水庫	33550.5	31106.3	2021-01-16
寶山水庫	503.5	159.87	2021-01-16
寶山第二水庫	3147.18	861.05	2021-01-16
永和山水庫	2998.94	739.95	2021-01-16
大埔水庫	529.9	227.02	2021-01-16
明德水庫	1222.05	186.61	2021-01-16
鯉魚潭水庫	11451.5	2882.15	2021-01-16
德基水庫	18764.0	4950.98	2021-01-16
石岡壩	149.31	13.35	2021-01-16
霧社水庫	3745.83	440.42	2021-01-16
日月潭水庫	12790.99	9600.15	2021-01-16
湖山水庫	5086.51	3533.53	2021-01-16
仁義潭水庫	2527.46	1523.96	2021-01-16
蘭潭水庫	923.29	474.22	2021-01-16
白河水庫	691.03	50.0	2021-01-16
烏山頭水庫	7876.5	5246.0	2021-01-16
曾文水庫	50849.0	9449.0	2021-01-16
南化水庫	9080.1	6376.21	2021-01-16
鏡面水庫	98.3	56.19	2021-01-16
澄清湖水庫	262.95	254.0	2021-01-16
阿公店水庫	1522.54	1205.0	2021-01-16
鳳山水庫	716.0	377.86	2021-01-16
牡丹水庫	2645.73	1928.0	2021-01-16
成功水庫	104.0	16.6	2021-01-16
興仁水庫	63.7	18.34	2021-01-16
太湖水庫	118.7	20.95	2021-01-16
田埔水庫	45.5	21.84	2021-01-16
金沙水庫	34.6	22.51	2021-01-16
后沃水庫	41.63	18.79	2021-01-16
石門水庫	19740.5	13195.06	2021-01-17
西勢水庫	43.69	43.69	2021-01-17
新山水庫	1002.0	934.5	2021-01-17
翡翠水庫	33550.5	31079.6	2021-01-17
寶山水庫	503.5	162.03	2021-01-17
寶山第二水庫	3147.18	848.16	2021-01-17
永和山水庫	2998.94	734.4	2021-01-17
大埔水庫	529.9	231.89	2021-01-17
明德水庫	1222.05	185.8	2021-01-17
鯉魚潭水庫	11451.5	2846.91	2021-01-17
德基水庫	18764.0	4941.8	2021-01-17
石岡壩	149.31	14.34	2021-01-17
霧社水庫	3745.83	469.33	2021-01-17
日月潭水庫	12790.99	9651.54	2021-01-17
湖山水庫	5086.51	3514.87	2021-01-17
仁義潭水庫	2527.46	1515.67	2021-01-17
蘭潭水庫	923.29	473.58	2021-01-17
白河水庫	691.03	50.0	2021-01-17
烏山頭水庫	7876.5	5189.0	2021-01-17
曾文水庫	50849.0	9458.0	2021-01-17
南化水庫	9080.1	6332.57	2021-01-17
鏡面水庫	98.3	55.91	2021-01-17
澄清湖水庫	262.95	256.0	2021-01-17
阿公店水庫	1522.54	1176.0	2021-01-17
鳳山水庫	716.0	381.6	2021-01-17
牡丹水庫	2645.73	1918.0	2021-01-17
成功水庫	104.0	16.49	2021-01-17
興仁水庫	63.7	18.34	2021-01-17
太湖水庫	118.7	20.95	2021-01-17
田埔水庫	45.5	22.04	2021-01-17
金沙水庫	34.6	22.49	2021-01-17
后沃水庫	41.63	18.68	2021-01-17
石門水庫	19740.5	13168.44	2021-01-18
西勢水庫	43.69	43.69	2021-01-18
新山水庫	1002.0	931.5	2021-01-18
翡翠水庫	33550.5	31088.49	2021-01-18
寶山水庫	503.5	162.03	2021-01-18
寶山第二水庫	3147.18	834.01	2021-01-18
永和山水庫	2998.94	729.57	2021-01-18
大埔水庫	529.9	234.35	2021-01-18
明德水庫	1222.05	184.59	2021-01-18
鯉魚潭水庫	11451.5	2805.35	2021-01-18
德基水庫	18764.0	4930.79	2021-01-18
石岡壩	149.31	14.34	2021-01-18
霧社水庫	3745.83	494.81	2021-01-18
日月潭水庫	12790.99	10066.56	2021-01-18
湖山水庫	5086.51	3492.88	2021-01-18
仁義潭水庫	2527.46	1505.34	2021-01-18
蘭潭水庫	923.29	471.01	2021-01-18
白河水庫	691.03	50.0	2021-01-18
烏山頭水庫	7876.5	5124.0	2021-01-18
曾文水庫	50849.0	9466.0	2021-01-18
南化水庫	9080.1	6297.66	2021-01-18
鏡面水庫	98.3	55.63	2021-01-18
澄清湖水庫	262.95	260.0	2021-01-18
阿公店水庫	1522.54	1163.0	2021-01-18
鳳山水庫	716.0	387.51	2021-01-18
牡丹水庫	2645.73	1909.0	2021-01-18
成功水庫	104.0	16.38	2021-01-18
興仁水庫	63.7	18.34	2021-01-18
太湖水庫	118.7	20.61	2021-01-18
田埔水庫	45.5	22.14	2021-01-18
金沙水庫	34.6	22.37	2021-01-18
后沃水庫	41.63	18.55	2021-01-18
石門水庫	19740.5	13155.15	2021-01-19
西勢水庫	43.69	43.69	2021-01-19
新山水庫	1002.0	931.0	2021-01-19
翡翠水庫	33550.5	31088.49	2021-01-19
寶山水庫	503.5	161.41	2021-01-19
寶山第二水庫	3147.18	819.77	2021-01-19
永和山水庫	2998.94	724.08	2021-01-19
大埔水庫	529.9	235.18	2021-01-19
明德水庫	1222.05	182.6	2021-01-19
鯉魚潭水庫	11451.5	2762.83	2021-01-19
德基水庫	18764.0	4868.54	2021-01-19
石岡壩	149.31	20.91	2021-01-19
霧社水庫	3745.83	470.2	2021-01-19
日月潭水庫	12790.99	10029.23	2021-01-19
湖山水庫	5086.51	3474.33	2021-01-19
仁義潭水庫	2527.46	1495.01	2021-01-19
蘭潭水庫	923.29	468.5	2021-01-19
白河水庫	691.03	50.0	2021-01-19
烏山頭水庫	7876.5	5068.0	2021-01-19
曾文水庫	50849.0	9484.0	2021-01-19
南化水庫	9080.1	6255.28	2021-01-19
鏡面水庫	98.3	55.39	2021-01-19
澄清湖水庫	262.95	261.0	2021-01-19
阿公店水庫	1522.54	1155.0	2021-01-19
